order_id,context,chart_type,task,q1_pre,q2_pre,q3_pre,q4_pre,comment,q1_post,q2_post,q3_post,q4_post,q1_oor,q2_oor,name
1023,politics,scatterplot,estimate average,4,4,Y,Y,,,,,,,,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics
1024,politics,scatterplot,describe trend or correlation,4,4,Y,Y,,,,,,,,scatterplot-describe_trend_or_correlation-politics
1025,politics,scatterplot,describe the characteristics of an alternative chart type,1,2,N,N,quant var should not be to bar chart,,,,,,,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-politics
1026,politics,scatterplot,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-politics
1027,politics,scatterplot,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,scatterplot-judge_which_task_this_visualization_design_best_supports-politics
1028,politics,bubble ,make comparisons,4,4,Y,Y,chose wrong correct answer ->,4,4,Y,M,y,y,bubble_chart-make_comparisons-politics
1029,politics,bubble ,identify range,3,4,N,M,very close,,,,,,,bubble_chart-identify_range-politics
1030,politics,bubble ,retrieve value,3,3,N,M,size hard to tell,,,,,,,bubble_chart-retrieve_value-politics
1031,politics,bubble ,locate value,4,4,Y,Y,size but can tell,,,,,,,bubble_chart-locate_value-politics
1032,politics,bubble ,identify labels of scales,4,4,Y,Y,,,,,,,,bubble_chart-identify_labels_of_scales-politics
1033,politics,bubble ,describe the topic of the visualization,4,4,Y,Y,,,,,,,,bubble_chart-describe_the_topic_of_the_visualization-politics
1034,politics,bubble ,estimate difference,2,3,N,M,diff of sizes,2,3,N,M,,,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-politics
1035,politics,bubble ,estimate ratio,2,3,N,N,wrong and involve size,2,3,N,N,,,bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics
1036,politics,bubble ,estimate average,3,3,N,M,about avg size,3,3,N,M,,,bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-politics
1037,politics,bubble ,describe trend or correlation,4,4,Y,Y,,,,,,,,bubble_chart-describe_trend_or_correlation-politics
1038,politics,bubble ,describe the characteristics of an alternative chart type,3,2,Y,M,missing vars,,,,,,y,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-politics
1039,politics,bubble ,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics
1040,politics,bubble ,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,bubble_chart-judge_which_task_this_visualization_design_best_supports-politics
1041,politics,pie,make comparisons,4,4,Y,Y,,,,,,,,pie_chart-make_comparisons-politics
1042,politics,pie,identify range,3,2,N,M,very close,,,,,,y,pie_chart-identify_range-politics
1043,politics,pie,retrieve value,4,4,Y,Y,,,,,,,,pie_chart-retrieve_value-politics
1044,politics,pie,locate value,4,4,Y,Y,,,,,,,,pie_chart-locate_value-politics
1045,politics,pie,identify labels of scales,3,3,Y,Y,,,,,,,,pie_chart-identify_labels_of_scales-politics
1046,politics,pie,describe the topic of the visualization,4,4,Y,Y,,,,,,,,pie_chart-describe_the_topic_of_the_visualization-politics
1047,politics,pie,estimate difference,3,3,N,M,very close,,,,,,,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-politics
1048,politics,pie,estimate ratio,3,4,Y,Y,,3,4,Y,Y,,,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics
1049,politics,pie,estimate average,3,3,Y,Y,,,,,,,,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-politics
1050,politics,pie,describe trend or correlation,3,3,Y,Y,,,,,,,,pie_chart-describe_trend_or_correlation-politics
1051,politics,pie,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-politics
1052,politics,pie,judge which design is more appropriate for a task,4,4,Y,N,bar would be easier,,,,,,,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics
1053,politics,pie,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,pie_chart-judge_which_task_this_visualization_design_best_supports-politics
1054,politics,histogram,make comparisons,4,3,Y,N,asking for a range not shown on chart,,,,,,y,histogram-make_comparisons-politics
1055,politics,histogram,identify range,4,4,Y,Y,,,,,,,,histogram-identify_range-politics
1056,politics,histogram,retrieve value,3,3,N,N,aggregation issue,3,3,N,N,,,histogram-retrieve_value-politics
1057,politics,histogram,locate value,4,4,Y,Y,process of elimination,,,,,,,histogram-locate_value-politics
1058,politics,histogram,identify labels of scales,4,4,Y,Y,,,,,,,,histogram-identify_labels_of_scales-politics
1059,politics,histogram,describe the topic of the visualization,4,4,Y,Y,,,,,,,,histogram-describe_the_topic_of_the_visualization-politics
1060,politics,histogram,estimate difference,3,3,N,M,aggregation issue,3,3,N,M,,,histogram-estimate_the_difference_between_two_values_of_the_same_type-politics
1061,politics,histogram,estimate ratio,3,2,Y,N,unclear question phrasing,,,,,,y,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics
1062,politics,histogram,estimate average,4,4,Y,Y,,,,,,,,histogram-estimate_the_average_of_multiple_values_of_the_same_type-politics
1063,politics,histogram,describe trend or correlation,4,4,Y,Y,,,,,,,,histogram-describe_trend_or_correlation-politics
1064,politics,histogram,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,histogram-describe_the_characteristics_of_an_alternative_chart_type-politics
1065,politics,histogram,judge which design is more appropriate for a task,3,3,Y,Y,,,,,,,,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics
1066,politics,histogram,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,histogram-judge_which_task_this_visualization_design_best_supports-politics
1067,politics,choropleth map,make comparisons,4,4,Y,Y,,,,,,,,choropleth_map-make_comparisons-politics
1068,politics,choropleth map,identify range,4,4,Y,Y,,,,,,,,choropleth_map-identify_range-politics
1069,politics,choropleth map,retrieve value,3,4,Y,Y,process of elimination,,,,,,,choropleth_map-retrieve_value-politics
1070,politics,choropleth map,locate value,3,4,Y,Y,,,,,,,,choropleth_map-locate_value-politics
1071,politics,choropleth map,identify labels of scales,3,3,Y,Y,,,,,,,,choropleth_map-identify_labels_of_scales-politics
1072,politics,choropleth map,describe the topic of the visualization,4,3,Y,Y,don't actually have any context,,,,,,y,choropleth_map-describe_the_topic_of_the_visualization-politics
1073,politics,choropleth map,estimate difference,3,3,N,M,aggregation issue,,,,,,,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-politics
1074,politics,choropleth map,estimate ratio,3,3,N,M,aggregation issue,,,,,,,choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics
1075,politics,choropleth map,estimate average,2,4,N,M,aggregation issue,2,4,N,M,,,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-politics
1076,politics,choropleth map,describe trend or correlation,4,4,Y,Y,,,,,,,,choropleth_map-describe_trend_or_correlation-politics
1077,politics,choropleth map,describe the characteristics of an alternative chart type,4,3,Y,Y,,,,,,,,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-politics
1078,politics,choropleth map,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-politics
1079,politics,choropleth map,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,choropleth_map-judge_which_task_this_visualization_design_best_supports-politics
1080,politics,tree map,make comparisons,3,4,Y,Y,,,,,,,,tree_map-make_comparisons-politics
1081,politics,tree map,identify range,2,1,N,M,size range,2,1,N,M,,,tree_map-identify_range-politics
1082,politics,tree map,retrieve value,3,4,Y,Y,,,,,,,,tree_map-retrieve_value-politics
1083,politics,tree map,locate value,4,2,N,N,"""largest focus"" diff categories",,,,,,y,tree_map-locate_value-politics
1084,politics,tree map,identify labels of scales,3,4,Y,Y,,,,,,,,tree_map-identify_labels_of_scales-politics
1085,politics,tree map,describe the topic of the visualization,4,4,Y,Y,,,,,,,,tree_map-describe_the_topic_of_the_visualization-politics
1086,politics,tree map,estimate difference,3,3,Y,Y,,3,3,Y,Y,,,tree_map-estimate_the_difference_between_two_values_of_the_same_type-politics
1087,politics,tree map,estimate ratio,3,3,N,M,,3,3,Y,Y,,,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics
1088,politics,tree map,estimate average,3,4,Y,Y,,,,,,,,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-politics
1089,politics,tree map,describe trend or correlation,3,3,Y,Y,,,,,,,,tree_map-describe_trend_or_correlation-politics
1090,politics,tree map,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,tree_map-describe_the_characteristics_of_an_alternative_chart_type-politics
1091,politics,tree map,judge which design is more appropriate for a task,4,3,Y,Y,,,,,,,,tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-politics
1092,politics,tree map,judge which task this visualization design best supports,3,4,Y,Y,,,,,,,,tree_map-judge_which_task_this_visualization_design_best_supports-politics
1093,education,line,make comparisons,4,4,Y,Y,,,,,,,,line_chart-make_comparisons-education
1094,education,line,identify range,4,4,Y,Y,,4,4,Y,Y,,,line_chart-identify_range-education
1095,education,line,retrieve value,4,4,Y,Y,,,,,,,,line_chart-retrieve_value-education
1096,education,line,locate value,4,4,Y,Y,,,,,,,,line_chart-locate_value-education
1097,education,line,identify labels of scales,4,4,N,N,not exactly correct,,,,,,,line_chart-identify_labels_of_scales-education
1098,education,line,describe the topic of the visualization,4,4,Y,Y,,,,,,,,line_chart-describe_the_topic_of_the_visualization-education
1099,education,line,estimate difference,4,4,Y,Y,,,,,,,,line_chart-estimate_the_difference_between_two_values_of_the_same_type-education
1100,education,line,estimate ratio,3,4,Y,Y,,,,,,,,line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1101,education,line,estimate average,3,4,Y,Y,,,,,,,,line_chart-estimate_the_average_of_multiple_values_of_the_same_type-education
1102,education,line,describe trend or correlation,4,3,Y,Y,,,,,,,,line_chart-describe_trend_or_correlation-education
1103,education,line,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,line_chart-describe_the_characteristics_of_an_alternative_chart_type-education
1104,education,line,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1105,education,line,judge which task this visualization design best supports,3,3,Y,Y,,,,,,,,line_chart-judge_which_task_this_visualization_design_best_supports-education
1106,education,bar,make comparisons,4,4,Y,Y,,,,,,,,bar_chart-make_comparisons-education
1107,education,bar,identify range,4,4,Y,Y,,4,4,Y,Y,,,bar_chart-identify_range-education
1108,education,bar,retrieve value,4,4,Y,Y,,,,,,,,bar_chart-retrieve_value-education
1109,education,bar,locate value,4,4,Y,Y,,4,4,Y,Y,,,bar_chart-locate_value-education
1110,education,bar,identify labels of scales,4,4,Y,Y,,,,,,,,bar_chart-identify_labels_of_scales-education
1111,education,bar,describe the topic of the visualization,4,4,Y,Y,,,,,,,,bar_chart-describe_the_topic_of_the_visualization-education
1112,education,bar,estimate difference,4,4,Y,Y,,4,4,Y,Y,,,bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education
1113,education,bar,estimate ratio,4,4,Y,N,,4,4,Y,Y,,,bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1114,education,bar,estimate average,3,4,Y,Y,,,,,,,,bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-education
1115,education,bar,describe trend or correlation,2,3,Y,Y,,,,,,,,bar_chart-describe_trend_or_correlation-education
1116,education,bar,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,bar_chart-describe_the_characteristics_of_an_alternative_chart_type-education
1117,education,bar,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1118,education,bar,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,bar_chart-judge_which_task_this_visualization_design_best_supports-education
1119,education,stacked bar,make comparisons,3,4,Y,Y,,,,,,,,stacked_bar_chart-make_comparisons-education
1120,education,stacked bar,identify range,3,3,Y,Y,,3,3,Y,Y,,,stacked_bar_chart-identify_range-education
1121,education,stacked bar,retrieve value,4,4,Y,Y,,,,,,,,stacked_bar_chart-retrieve_value-education
1122,education,stacked bar,locate value,4,4,Y,N,,4,4,Y,Y,,,stacked_bar_chart-locate_value-education
1123,education,stacked bar,identify labels of scales,4,4,Y,Y,,,,,,,,stacked_bar_chart-identify_labels_of_scales-education
1124,education,stacked bar,describe the topic of the visualization,4,4,Y,Y,,,,,,,,stacked_bar_chart-describe_the_topic_of_the_visualization-education
1125,education,stacked bar,estimate difference,3,4,Y,N,,3,4,Y,Y,,,stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education
1126,education,stacked bar,estimate ratio,4,4,Y,Y,,4,4,Y,Y,,,stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1127,education,stacked bar,estimate average,2,3,N,M,too hard and very close,2,3,N,M,y,,stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-education
1128,education,stacked bar,describe trend or correlation,4,4,Y,Y,,,,,,,,stacked_bar_chart-describe_trend_or_correlation-education
1129,education,stacked bar,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-education
1130,education,stacked bar,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1131,education,stacked bar,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-education
1132,education,100 percent bar,make comparisons,4,3,Y,N,multiple correct answers,4,3,N,M,y,,100_percent_stacked_bar_chart-make_comparisons-education
1133,education,100 percent bar,identify range,3,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-identify_range-education
1134,education,100 percent bar,retrieve value,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-retrieve_value-education
1135,education,100 percent bar,locate value,4,3,Y,Y,,,,,,,,100_percent_stacked_bar_chart-locate_value-education
1136,education,100 percent bar,identify labels of scales,4,3,Y,Y,,,,,,,,100_percent_stacked_bar_chart-identify_labels_of_scales-education
1137,education,100 percent bar,describe the topic of the visualization,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-describe_the_topic_of_the_visualization-education
1138,education,100 percent bar,estimate difference,4,4,Y,Y,checker changed interpretation of question,4,3,N,N,,,100_percent_stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education
1139,education,100 percent bar,estimate ratio,3,3,Y,N,,3,3,Y,Y,,,100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1140,education,100 percent bar,estimate average,3,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-education
1141,education,100 percent bar,describe trend or correlation,3,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-describe_trend_or_correlation-education
1142,education,100 percent bar,describe the characteristics of an alternative chart type,4,3,Y,Y,"question seems to be asking for ""a"" pie chart",,,,,,,100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-education
1143,education,100 percent bar,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1144,education,100 percent bar,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-education
1145,education,area,make comparisons,4,4,Y,Y,,,,,,,,area_chart-make_comparisons-education
1146,education,area,identify range,4,4,N,M,too hard for human eyes,,,,,,,area_chart-identify_range-education
1147,education,area,retrieve value,4,4,Y,Y,,,,,,,,area_chart-retrieve_value-education
1148,education,area,locate value,4,4,Y,Y,,,,,,,,area_chart-locate_value-education
1149,education,area,identify labels of scales,4,4,Y,Y,,,,,,,,area_chart-identify_labels_of_scales-education
1150,education,area,describe the topic of the visualization,4,4,Y,Y,,,,,,,,area_chart-describe_the_topic_of_the_visualization-education
1151,education,area,estimate difference,3,4,Y,Y,,,,,,,,area_chart-estimate_the_difference_between_two_values_of_the_same_type-education
1152,education,area,estimate ratio,3,4,Y,Y,,,,,,,,area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1153,education,area,estimate average,3,4,Y,Y,,,,,,,,area_chart-estimate_the_average_of_multiple_values_of_the_same_type-education
1154,education,area,describe trend or correlation,4,4,Y,Y,,,,,,,,area_chart-describe_trend_or_correlation-education
1155,education,area,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,area_chart-describe_the_characteristics_of_an_alternative_chart_type-education
1156,education,area,judge which design is more appropriate for a task,3,3,Y,Y,,,,,,,,area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1157,education,area,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,area_chart-judge_which_task_this_visualization_design_best_supports-education
1158,education,stacked area,make comparisons,3,4,Y,Y,,,,,,,,stacked_area_chart-make_comparisons-education
1159,education,stacked area,identify range,3,3,Y,Y,,,,,,,,stacked_area_chart-identify_range-education
1160,education,stacked area,retrieve value,4,4,Y,Y,,,,,,,,stacked_area_chart-retrieve_value-education
1161,education,stacked area,locate value,3,4,Y,Y,,,,,,,,stacked_area_chart-locate_value-education
1162,education,stacked area,identify labels of scales,4,4,Y,Y,,,,,,,,stacked_area_chart-identify_labels_of_scales-education
1163,education,stacked area,describe the topic of the visualization,4,4,Y,Y,,,,,,,,stacked_area_chart-describe_the_topic_of_the_visualization-education
1164,education,stacked area,estimate difference,3,3,Y,Y,,,,,,,,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-education
1165,education,stacked area,estimate ratio,4,4,Y,Y,,,,,,y,y,stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1166,education,stacked area,estimate average,3,3,N,M,too hard; very close,,,,,,,stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-education
1167,education,stacked area,describe trend or correlation,4,4,Y,Y,,,,,,,,stacked_area_chart-describe_trend_or_correlation-education
1168,education,stacked area,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-education
1169,education,stacked area,judge which design is more appropriate for a task,3,3,Y,Y,,,,,,,,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1170,education,stacked area,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-education
1171,education,scatterplot,make comparisons,3,2,N,N,"average ""average grade"" or?",,,,,,y,scatterplot-make_comparisons-education
1172,education,scatterplot,identify range,4,3,Y,Y,neg hours don't make sense,,,,,,,scatterplot-identify_range-education
1173,education,scatterplot,retrieve value,4,2,N,N,"average ""average grade"" or?",4,2,N,N,,y,scatterplot-retrieve_value-education
1174,education,scatterplot,locate value,4,4,Y,Y,,,,,,,,scatterplot-locate_value-education
1175,education,scatterplot,identify labels of scales,4,4,Y,Y,,,,,,,,scatterplot-identify_labels_of_scales-education
1176,education,scatterplot,describe the topic of the visualization,4,4,Y,Y,,,,,,,,scatterplot-describe_the_topic_of_the_visualization-education
1177,education,scatterplot,estimate difference,3,3,N,N,multiple points with same x,3,3,N,N,,y,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-education
1178,education,scatterplot,estimate ratio,1,3,Y,Y,about avg not ratio,1,3,Y,Y,y,,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1179,education,scatterplot,estimate average,3,1,Y,Y,"average ""average grade"" or?",3,1,Y,Y,,y,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-education
1180,education,scatterplot,describe trend or correlation,4,4,Y,Y,,,,,,,,scatterplot-describe_trend_or_correlation-education
1181,education,scatterplot,describe the characteristics of an alternative chart type,2,3,Y,Y,alt box plot,,,,,,,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-education
1182,education,scatterplot,judge which design is more appropriate for a task,3,4,Y,Y,,,,,,,,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1183,education,scatterplot,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,scatterplot-judge_which_task_this_visualization_design_best_supports-education
1184,education,bubble ,make comparisons,4,4,Y,Y,size but can tell,,,,,y,y,bubble_chart-make_comparisons-education
1185,education,bubble ,identify range,3,4,Y,Y,,3,4,Y,Y,,,bubble_chart-identify_range-education
1186,education,bubble ,retrieve value,3,4,Y,Y,,,,,,,,bubble_chart-retrieve_value-education
1187,education,bubble ,locate value,4,4,Y,Y,,,,,,,,bubble_chart-locate_value-education
1188,education,bubble ,identify labels of scales,4,4,Y,Y,,,,,,,,bubble_chart-identify_labels_of_scales-education
1189,education,bubble ,describe the topic of the visualization,4,4,Y,Y,,,,,,,,bubble_chart-describe_the_topic_of_the_visualization-education
1190,education,bubble ,estimate difference,2,3,N,M,size diff; very close,,,,,,,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-education
1191,education,bubble ,estimate ratio,2,3,N,M,size ratio; very close,,,,,,,bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1192,education,bubble ,estimate average,3,3,Y,Y,,3,3,Y,Y,,,bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-education
1193,education,bubble ,describe trend or correlation,4,4,Y,Y,,,,,,,,bubble_chart-describe_trend_or_correlation-education
1194,education,bubble ,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-education
1195,education,bubble ,judge which design is more appropriate for a task,3,3,Y,Y,,,,,,,,bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1196,education,bubble ,judge which task this visualization design best supports,3,3,Y,Y,,,,,,,,bubble_chart-judge_which_task_this_visualization_design_best_supports-education
1197,education,pie,make comparisons,4,4,Y,Y,,,,,,,,pie_chart-make_comparisons-education
1198,education,pie,identify range,3,4,Y,Y,,3,4,Y,Y,,,pie_chart-identify_range-education
1199,education,pie,retrieve value,4,4,Y,Y,,,,,,,,pie_chart-retrieve_value-education
1200,education,pie,locate value,4,4,Y,Y,,,,,,,,pie_chart-locate_value-education
1201,education,pie,identify labels of scales,3,3,Y,Y,,,,,,,,pie_chart-identify_labels_of_scales-education
1202,education,pie,describe the topic of the visualization,4,4,Y,Y,,,,,,,,pie_chart-describe_the_topic_of_the_visualization-education
1203,education,pie,estimate difference,3,3,Y,N,,3,3,Y,Y,,,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education
1204,education,pie,estimate ratio,3,3,Y,Y,changed options very close,3,3,N,M,,,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1205,education,pie,estimate average,3,3,Y,Y,,,,,,,,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-education
1206,education,pie,describe trend or correlation,2,3,Y,Y,,,,,,,,pie_chart-describe_trend_or_correlation-education
1207,education,pie,describe the characteristics of an alternative chart type,4,4,Y,Y,,,,,,,,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-education
1208,education,pie,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1209,education,pie,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,pie_chart-judge_which_task_this_visualization_design_best_supports-education
1210,education,histogram,make comparisons,4,4,Y,Y,,,,,,,,histogram-make_comparisons-education
1211,education,histogram,identify range,4,4,Y,Y,,,,,,,,histogram-identify_range-education
1212,education,histogram,retrieve value,1,3,Y,N,use jargon and not rely on vis alone,,,,,y,,histogram-retrieve_value-education
1213,education,histogram,locate value,4,4,Y,Y,,,,,,,,histogram-locate_value-education
1214,education,histogram,identify labels of scales,4,4,Y,Y,,,,,,,,histogram-identify_labels_of_scales-education
1215,education,histogram,describe the topic of the visualization,4,4,Y,Y,,,,,,,,histogram-describe_the_topic_of_the_visualization-education
1216,education,histogram,estimate difference,3,3,N,M,aggregation,,,,,,,histogram-estimate_the_difference_between_two_values_of_the_same_type-education
1217,education,histogram,estimate ratio,3,3,Y,Y,,3,3,Y,Y,,,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1218,education,histogram,estimate average,4,4,Y,Y,,,,,,,,histogram-estimate_the_average_of_multiple_values_of_the_same_type-education
1219,education,histogram,describe trend or correlation,3,3,N,N,none of them is really correct,,,,,,,histogram-describe_trend_or_correlation-education
1220,education,histogram,describe the characteristics of an alternative chart type,1,3,N,N,not alternative type,,,,,,,histogram-describe_the_characteristics_of_an_alternative_chart_type-education
1221,education,histogram,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1222,education,histogram,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,histogram-judge_which_task_this_visualization_design_best_supports-education
1223,education,choropleth map,make comparisons,4,4,Y,Y,,,,,,,,choropleth_map-make_comparisons-education
1224,education,choropleth map,identify range,4,4,Y,Y,,4,4,Y,Y,,,choropleth_map-identify_range-education
1225,education,choropleth map,retrieve value,3,4,Y,Y,,,,,,,,choropleth_map-retrieve_value-education
1226,education,choropleth map,locate value,3,4,Y,Y,,,,,,,,choropleth_map-locate_value-education
1227,education,choropleth map,identify labels of scales,4,4,Y,Y,,,,,,,,choropleth_map-identify_labels_of_scales-education
1228,education,choropleth map,describe the topic of the visualization,4,4,Y,Y,,,,,,,,choropleth_map-describe_the_topic_of_the_visualization-education
1229,education,choropleth map,estimate difference,2,3,N,M,aggregation,2,3,N,M,,,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-education
1230,education,choropleth map,estimate ratio,2,3,N,M,aggregation,,,,,,,choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1231,education,choropleth map,estimate average,1,3,N,M,aggregation,1,3,N,M,,,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-education
1232,education,choropleth map,describe trend or correlation,4,4,Y,Y,,,,,,,,choropleth_map-describe_trend_or_correlation-education
1233,education,choropleth map,describe the characteristics of an alternative chart type,4,3,Y,Y,,,,,,,,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-education
1234,education,choropleth map,judge which design is more appropriate for a task,3,4,Y,Y,,,,,,,,choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-education
1235,education,choropleth map,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,choropleth_map-judge_which_task_this_visualization_design_best_supports-education
1236,education,tree map,make comparisons,3,4,Y,Y,,,,,,,,tree_map-make_comparisons-education
1237,education,tree map,identify range,3,3,Y,Y,,,,,,y,y,tree_map-identify_range-education
1238,education,tree map,retrieve value,3,4,Y,Y,,,,,,,,tree_map-retrieve_value-education
1239,education,tree map,locate value,4,4,Y,Y,,,,,,,,tree_map-locate_value-education
1240,education,tree map,identify labels of scales,3,4,Y,Y,,,,,,,,tree_map-identify_labels_of_scales-education
1241,education,tree map,describe the topic of the visualization,4,4,Y,Y,,,,,,,,tree_map-describe_the_topic_of_the_visualization-education
1242,education,tree map,estimate difference,4,4,Y,Y,,,,,,,,tree_map-estimate_the_difference_between_two_values_of_the_same_type-education
1243,education,tree map,estimate ratio,3,3,N,M,,3,3,Y,Y,,,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education
1244,education,tree map,estimate average,3,3,N,M,,3,3,Y,Y,,,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-education
1245,education,tree map,describe trend or correlation,2,2,Y,Y,,,,,,,,tree_map-describe_trend_or_correlation-education
