Pid,trialName,Qid,Answer
author2,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate,q1,4
author2,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate,q4,No
author2,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate,q3,No
author2,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate,q2,3
author2,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate,q5,either the question should clarify the relevant variables or somehow include all variables in the bubble chart?
author2,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate,q4,Yes
author2,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate,q5,
author2,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate,q2,3
author2,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate,q1,4
author2,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate,q3,Yes
author2,area_chart-identify_labels_of_scales-food_and_agriculture,q1,4
author2,area_chart-identify_labels_of_scales-food_and_agriculture,q5,
author2,area_chart-identify_labels_of_scales-food_and_agriculture,q3,Yes
author2,area_chart-identify_labels_of_scales-food_and_agriculture,q2,4
author2,area_chart-identify_labels_of_scales-food_and_agriculture,q4,Yes
author2,choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture,q5,
author2,choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture,q4,Yes
author2,choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture,q2,4
author2,choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture,q3,Yes
author2,choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture,q1,4
author2,100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q2,4
author2,100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q5,
author2,100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q1,4
author2,100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q3,Yes
author2,100_percent_stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q4,Yes
author2,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q1,4
author2,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q2,4
author2,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q4,Yes
author2,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q3,Yes
author2,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q5,
author2,stacked_bar_chart-retrieve_value-food_and_agriculture,q3,Yes
author2,stacked_bar_chart-retrieve_value-food_and_agriculture,q1,4
author2,stacked_bar_chart-retrieve_value-food_and_agriculture,q2,4
author2,stacked_bar_chart-retrieve_value-food_and_agriculture,q5,
author2,stacked_bar_chart-retrieve_value-food_and_agriculture,q4,Yes
author2,area_chart-make_comparisons-food_and_agriculture,q3,Yes
author2,area_chart-make_comparisons-food_and_agriculture,q2,4
author2,area_chart-make_comparisons-food_and_agriculture,q1,4
author2,area_chart-make_comparisons-food_and_agriculture,q5,
author2,area_chart-make_comparisons-food_and_agriculture,q4,Yes
author2,histogram-describe_trend_or_correlation-food_and_agriculture,q3,Yes
author2,histogram-describe_trend_or_correlation-food_and_agriculture,q2,4
author2,histogram-describe_trend_or_correlation-food_and_agriculture,q1,4
author2,histogram-describe_trend_or_correlation-food_and_agriculture,q5,
author2,histogram-describe_trend_or_correlation-food_and_agriculture,q4,Yes
author2,bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture,q3,Yes
author2,bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture,q4,Yes
author2,bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture,q5,
author2,bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture,q2,4
author2,bubble_chart-describe_the_topic_of_the_visualization-food_and_agriculture,q1,4
author2,bubble_chart-identify_labels_of_scales-food_and_agriculture,q5,
author2,bubble_chart-identify_labels_of_scales-food_and_agriculture,q3,Yes
author2,bubble_chart-identify_labels_of_scales-food_and_agriculture,q1,4
author2,bubble_chart-identify_labels_of_scales-food_and_agriculture,q4,Yes
author2,bubble_chart-identify_labels_of_scales-food_and_agriculture,q2,4
author2,line_chart-locate_value-food_and_agriculture,q4,Yes
author2,line_chart-locate_value-food_and_agriculture,q5,
author2,line_chart-locate_value-food_and_agriculture,q3,Yes
author2,line_chart-locate_value-food_and_agriculture,q1,4
author2,line_chart-locate_value-food_and_agriculture,q2,4
author2,scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture,q4,Yes
author2,scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture,q1,4
author2,scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture,q5,
author2,scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture,q3,Yes
author2,scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture,q2,4
author2,area_chart-describe_trend_or_correlation-food_and_agriculture,q5,
author2,area_chart-describe_trend_or_correlation-food_and_agriculture,q3,Yes
author2,area_chart-describe_trend_or_correlation-food_and_agriculture,q1,4
author2,area_chart-describe_trend_or_correlation-food_and_agriculture,q4,Yes
author2,area_chart-describe_trend_or_correlation-food_and_agriculture,q2,4
author2,histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q1,3
author2,histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q4,Yes
author2,histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q2,4
author2,histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q3,Yes
author2,histogram-describe_the_characteristics_of_an_alternative_chart_type-food_and_agriculture,q5,
author2,line_chart-estimate_the_difference_between_two_values_of_the_same_type-food_and_agriculture,q5,
author2,line_chart-estimate_the_difference_between_two_values_of_the_same_type-food_and_agriculture,q3,Yes
author2,line_chart-estimate_the_difference_between_two_values_of_the_same_type-food_and_agriculture,q1,4
author2,line_chart-estimate_the_difference_between_two_values_of_the_same_type-food_and_agriculture,q4,Yes
author2,line_chart-estimate_the_difference_between_two_values_of_the_same_type-food_and_agriculture,q2,4
author2,100_percent_stacked_bar_chart-locate_value-food_and_agriculture,q5,
author2,100_percent_stacked_bar_chart-locate_value-food_and_agriculture,q1,4
author2,100_percent_stacked_bar_chart-locate_value-food_and_agriculture,q2,4
author2,100_percent_stacked_bar_chart-locate_value-food_and_agriculture,q4,Yes
author2,100_percent_stacked_bar_chart-locate_value-food_and_agriculture,q3,Yes
author2,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture,q1,3
author2,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture,q3,Yes
author2,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture,q4,Yes
author2,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture,q5,
author2,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-food_and_agriculture,q2,4
author2,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q4,Yes
author2,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q2,4
author2,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q1,4
author2,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q5,
author2,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-food_and_agriculture,q3,Yes
author2,stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-economy,q2,4
author2,stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-economy,q5,
author2,stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-economy,q1,4
author2,stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-economy,q3,Yes
author2,stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-economy,q4,Yes
author2,area_chart-describe_the_topic_of_the_visualization-economy,q5,
author2,area_chart-describe_the_topic_of_the_visualization-economy,q2,4
author2,area_chart-describe_the_topic_of_the_visualization-economy,q4,Yes
author2,area_chart-describe_the_topic_of_the_visualization-economy,q3,Yes
author2,area_chart-describe_the_topic_of_the_visualization-economy,q1,4
author2,bubble_chart-describe_trend_or_correlation-economy,q5,
author2,bubble_chart-describe_trend_or_correlation-economy,q2,4
author2,bubble_chart-describe_trend_or_correlation-economy,q1,4
author2,bubble_chart-describe_trend_or_correlation-economy,q4,Yes
author2,bubble_chart-describe_trend_or_correlation-economy,q3,Yes
author2,histogram-locate_value-economy,q4,Yes
author2,histogram-locate_value-economy,q3,Yes
author2,histogram-locate_value-economy,q2,4
author2,histogram-locate_value-economy,q1,4
author2,histogram-locate_value-economy,q5,
author2,scatterplot-identify_labels_of_scales-economy,q4,Yes
author2,scatterplot-identify_labels_of_scales-economy,q3,Yes
author2,scatterplot-identify_labels_of_scales-economy,q2,4
author2,scatterplot-identify_labels_of_scales-economy,q5,
author2,scatterplot-identify_labels_of_scales-economy,q1,4
author2,stacked_bar_chart-describe_the_topic_of_the_visualization-economy,q4,Yes
author2,stacked_bar_chart-describe_the_topic_of_the_visualization-economy,q2,4
author2,stacked_bar_chart-describe_the_topic_of_the_visualization-economy,q3,Yes
author2,stacked_bar_chart-describe_the_topic_of_the_visualization-economy,q1,4
author2,stacked_bar_chart-describe_the_topic_of_the_visualization-economy,q5,
author2,bubble_chart-make_comparisons-economy,q5,which 2 countries?
author2,bubble_chart-make_comparisons-economy,q4,No
author2,bubble_chart-make_comparisons-economy,q2,1
author2,bubble_chart-make_comparisons-economy,q1,2
author2,bubble_chart-make_comparisons-economy,q3,No
author2,stacked_area_chart-locate_value-economy,q1,4
author2,stacked_area_chart-locate_value-economy,q2,4
author2,stacked_area_chart-locate_value-economy,q3,Yes
author2,stacked_area_chart-locate_value-economy,q4,Yes
author2,stacked_area_chart-locate_value-economy,q5,
author2,tree_map-locate_value-economy,q5,
author2,tree_map-locate_value-economy,q4,Yes
author2,tree_map-locate_value-economy,q3,Yes
author2,tree_map-locate_value-economy,q2,4
author2,tree_map-locate_value-economy,q1,4
author2,choropleth_map-judge_which_task_this_visualization_design_best_supports-economy,q3,Yes
author2,choropleth_map-judge_which_task_this_visualization_design_best_supports-economy,q2,4
author2,choropleth_map-judge_which_task_this_visualization_design_best_supports-economy,q5,
author2,choropleth_map-judge_which_task_this_visualization_design_best_supports-economy,q1,4
author2,choropleth_map-judge_which_task_this_visualization_design_best_supports-economy,q4,Yes
author2,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy,q4,More than one option could be considered correct
author2,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy,q2,4
author2,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy,q3,Yes
author2,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy,q5,
author2,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy,q1,3
author2,stacked_area_chart-retrieve_value-economy,q2,4
author2,stacked_area_chart-retrieve_value-economy,q5,
author2,stacked_area_chart-retrieve_value-economy,q4,Yes
author2,stacked_area_chart-retrieve_value-economy,q1,4
author2,stacked_area_chart-retrieve_value-economy,q3,Yes
author2,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy,q4,Yes
author2,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy,q1,4
author2,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy,q2,3
author2,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy,q5,
author2,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy,q3,Yes
author2,scatterplot-identify_range-economy,q1,4
author2,scatterplot-identify_range-economy,q4,Yes
author2,scatterplot-identify_range-economy,q2,4
author2,scatterplot-identify_range-economy,q3,Yes
author2,scatterplot-identify_range-economy,q5,
author2,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy,q2,3
author2,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy,q5,
author2,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy,q3,Yes
author2,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy,q1,3
author2,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy,q4,More than one option could be considered correct
author2,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy,q1,4
author2,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy,q2,3
author2,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy,q3,Yes
author2,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy,q4,Yes
author2,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy,q5,
author2,stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy,q2,4
author2,stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy,q1,4
author2,stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy,q5,
author2,stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy,q4,Yes
author2,stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy,q3,Yes
author2,bar_chart-locate_value-politics,q2,4
author2,bar_chart-locate_value-politics,q3,Yes
author2,bar_chart-locate_value-politics,q1,4
author2,bar_chart-locate_value-politics,q5,
author2,bar_chart-locate_value-politics,q4,Yes
author2,choropleth_map-describe_trend_or_correlation-politics,q1,4
author2,choropleth_map-describe_trend_or_correlation-politics,q2,4
author2,choropleth_map-describe_trend_or_correlation-politics,q5,
author2,choropleth_map-describe_trend_or_correlation-politics,q3,Yes
author2,choropleth_map-describe_trend_or_correlation-politics,q4,Yes
author2,line_chart-judge_which_task_this_visualization_design_best_supports-politics,q1,1
author2,line_chart-judge_which_task_this_visualization_design_best_supports-politics,q4,No
author2,line_chart-judge_which_task_this_visualization_design_best_supports-politics,q2,1
author2,line_chart-judge_which_task_this_visualization_design_best_supports-politics,q5,
author2,line_chart-judge_which_task_this_visualization_design_best_supports-politics,q3,No
author2,bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics,q3,Yes
author2,bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics,q4,Yes
author2,bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics,q5,
author2,bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics,q1,4
author2,bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics,q2,4
author2,stacked_bar_chart-locate_value-politics,q1,4
author2,stacked_bar_chart-locate_value-politics,q5,
author2,stacked_bar_chart-locate_value-politics,q3,Yes
author2,stacked_bar_chart-locate_value-politics,q4,Yes
author2,stacked_bar_chart-locate_value-politics,q2,4
author2,stacked_bar_chart-describe_trend_or_correlation-politics,q1,4
author2,stacked_bar_chart-describe_trend_or_correlation-politics,q5,
author2,stacked_bar_chart-describe_trend_or_correlation-politics,q2,4
author2,stacked_bar_chart-describe_trend_or_correlation-politics,q4,Yes
author2,stacked_bar_chart-describe_trend_or_correlation-politics,q3,Yes
author2,100_percent_stacked_bar_chart-make_comparisons-politics,q3,Yes
author2,100_percent_stacked_bar_chart-make_comparisons-politics,q1,4
author2,100_percent_stacked_bar_chart-make_comparisons-politics,q2,4
author2,100_percent_stacked_bar_chart-make_comparisons-politics,q4,Yes
author2,100_percent_stacked_bar_chart-make_comparisons-politics,q5,
author2,stacked_area_chart-describe_trend_or_correlation-politics,q2,4
author2,stacked_area_chart-describe_trend_or_correlation-politics,q3,Yes
author2,stacked_area_chart-describe_trend_or_correlation-politics,q1,4
author2,stacked_area_chart-describe_trend_or_correlation-politics,q4,Yes
author2,stacked_area_chart-describe_trend_or_correlation-politics,q5,
author2,pie_chart-describe_the_topic_of_the_visualization-politics,q2,4
author2,pie_chart-describe_the_topic_of_the_visualization-politics,q3,Yes
author2,pie_chart-describe_the_topic_of_the_visualization-politics,q4,Yes
author2,pie_chart-describe_the_topic_of_the_visualization-politics,q5,
author2,pie_chart-describe_the_topic_of_the_visualization-politics,q1,4
author2,pie_chart-judge_which_task_this_visualization_design_best_supports-politics,q2,4
author2,pie_chart-judge_which_task_this_visualization_design_best_supports-politics,q5,
author2,pie_chart-judge_which_task_this_visualization_design_best_supports-politics,q3,Yes
author2,pie_chart-judge_which_task_this_visualization_design_best_supports-politics,q1,4
author2,pie_chart-judge_which_task_this_visualization_design_best_supports-politics,q4,Yes
author2,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q3,Yes
author2,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q4,Yes
author2,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q1,4
author2,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q5,
author2,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q2,4
author2,tree_map-retrieve_value-politics,q3,Yes
author2,tree_map-retrieve_value-politics,q5,
author2,tree_map-retrieve_value-politics,q1,4
author2,tree_map-retrieve_value-politics,q2,4
author2,tree_map-retrieve_value-politics,q4,Yes
author2,bubble_chart-retrieve_value-politics,q5,
author2,bubble_chart-retrieve_value-politics,q2,4
author2,bubble_chart-retrieve_value-politics,q1,4
author2,bubble_chart-retrieve_value-politics,q3,Yes
author2,bubble_chart-retrieve_value-politics,q4,More than one option could be considered correct
author2,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q1,4
author2,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q2,4
author2,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q3,Yes
author2,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q4,Yes
author2,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-politics,q5,
author2,area_chart-identify_range-politics,q4,Yes
author2,area_chart-identify_range-politics,q1,4
author2,area_chart-identify_range-politics,q3,Yes
author2,area_chart-identify_range-politics,q5,
author2,area_chart-identify_range-politics,q2,4
author2,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics,q2,4
author2,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics,q1,4
author2,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics,q3,Yes
author2,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics,q4,Yes
author2,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics,q5,
author2,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics,q4,Yes
author2,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics,q3,Yes
author2,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics,q2,4
author2,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics,q1,4
author2,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-politics,q5,
author2,stacked_bar_chart-make_comparisons-education,q4,Yes
author2,stacked_bar_chart-make_comparisons-education,q1,4
author2,stacked_bar_chart-make_comparisons-education,q5,
author2,stacked_bar_chart-make_comparisons-education,q3,Yes
author2,stacked_bar_chart-make_comparisons-education,q2,4
author2,histogram-estimate_the_average_of_multiple_values_of_the_same_type-education,q4,Yes
author2,histogram-estimate_the_average_of_multiple_values_of_the_same_type-education,q1,4
author2,histogram-estimate_the_average_of_multiple_values_of_the_same_type-education,q2,4
author2,histogram-estimate_the_average_of_multiple_values_of_the_same_type-education,q5,
author2,histogram-estimate_the_average_of_multiple_values_of_the_same_type-education,q3,Yes
author2,histogram-describe_the_topic_of_the_visualization-education,q5,
author2,histogram-describe_the_topic_of_the_visualization-education,q3,Yes
author2,histogram-describe_the_topic_of_the_visualization-education,q1,4
author2,histogram-describe_the_topic_of_the_visualization-education,q2,4
author2,histogram-describe_the_topic_of_the_visualization-education,q4,Yes
author2,tree_map-estimate_the_difference_between_two_values_of_the_same_type-education,q1,3
author2,tree_map-estimate_the_difference_between_two_values_of_the_same_type-education,q4,More than one option could be considered correct
author2,tree_map-estimate_the_difference_between_two_values_of_the_same_type-education,q5,
author2,tree_map-estimate_the_difference_between_two_values_of_the_same_type-education,q3,Yes
author2,tree_map-estimate_the_difference_between_two_values_of_the_same_type-education,q2,3
author2,stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education,q1,4
author2,stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education,q2,4
author2,stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education,q4,Yes
author2,stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education,q3,Yes
author2,stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-education,q5,
author2,bar_chart-describe_the_characteristics_of_an_alternative_chart_type-education,q3,Yes
author2,bar_chart-describe_the_characteristics_of_an_alternative_chart_type-education,q2,4
author2,bar_chart-describe_the_characteristics_of_an_alternative_chart_type-education,q4,Yes
author2,bar_chart-describe_the_characteristics_of_an_alternative_chart_type-education,q5,
author2,bar_chart-describe_the_characteristics_of_an_alternative_chart_type-education,q1,4
author2,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q5,
author2,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q1,4
author2,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q3,Yes
author2,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q4,More than one option could be considered correct
author2,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q2,3
author2,line_chart-retrieve_value-education,q2,4
author2,line_chart-retrieve_value-education,q3,Yes
author2,line_chart-retrieve_value-education,q5,
author2,line_chart-retrieve_value-education,q4,Yes
author2,line_chart-retrieve_value-education,q1,4
author2,scatterplot-retrieve_value-education,q4,Yes
author2,scatterplot-retrieve_value-education,q2,3
author2,scatterplot-retrieve_value-education,q1,4
author2,scatterplot-retrieve_value-education,q5,"average ""average grade""?"
author2,scatterplot-retrieve_value-education,q3,Yes
author2,bar_chart-identify_labels_of_scales-education,q4,Yes
author2,bar_chart-identify_labels_of_scales-education,q3,Yes
author2,bar_chart-identify_labels_of_scales-education,q5,
author2,bar_chart-identify_labels_of_scales-education,q1,4
author2,bar_chart-identify_labels_of_scales-education,q2,4
author2,area_chart-retrieve_value-education,q3,Yes
author2,area_chart-retrieve_value-education,q2,4
author2,area_chart-retrieve_value-education,q1,4
author2,area_chart-retrieve_value-education,q5,
author2,area_chart-retrieve_value-education,q4,Yes
author2,tree_map-describe_trend_or_correlation-education,q1,4
author2,tree_map-describe_trend_or_correlation-education,q2,4
author2,tree_map-describe_trend_or_correlation-education,q4,Yes
author2,tree_map-describe_trend_or_correlation-education,q5,
author2,tree_map-describe_trend_or_correlation-education,q3,Yes
author2,stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q2,4
author2,stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q4,More than one option could be considered correct
author2,stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q1,4
author2,stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q5,
author2,stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education,q3,Yes
author2,100_percent_stacked_bar_chart-retrieve_value-education,q4,Yes
author2,100_percent_stacked_bar_chart-retrieve_value-education,q1,4
author2,100_percent_stacked_bar_chart-retrieve_value-education,q5,
author2,100_percent_stacked_bar_chart-retrieve_value-education,q2,4
author2,100_percent_stacked_bar_chart-retrieve_value-education,q3,Yes
author2,area_chart-locate_value-education,q4,Yes
author2,area_chart-locate_value-education,q3,Yes
author2,area_chart-locate_value-education,q1,4
author2,area_chart-locate_value-education,q5,
author2,area_chart-locate_value-education,q2,4
author2,bar_chart-describe_trend_or_correlation-education,q2,4
author2,bar_chart-describe_trend_or_correlation-education,q3,Yes
author2,bar_chart-describe_trend_or_correlation-education,q4,Yes
author2,bar_chart-describe_trend_or_correlation-education,q5,
author2,bar_chart-describe_trend_or_correlation-education,q1,4
author2,tree_map-describe_the_topic_of_the_visualization-education,q5,
author2,tree_map-describe_the_topic_of_the_visualization-education,q2,4
author2,tree_map-describe_the_topic_of_the_visualization-education,q3,Yes
author2,tree_map-describe_the_topic_of_the_visualization-education,q1,4
author2,tree_map-describe_the_topic_of_the_visualization-education,q4,Yes
author2,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation,q2,4
author2,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation,q3,Yes
author2,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation,q5,
author2,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation,q1,4
author2,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-innovation,q4,More than one option could be considered correct
author2,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation,q5,
author2,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation,q2,3
author2,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation,q4,More than one option could be considered correct
author2,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation,q3,Yes
author2,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-innovation,q1,4
author2,bar_chart-describe_the_topic_of_the_visualization-innovation,q2,4
author2,bar_chart-describe_the_topic_of_the_visualization-innovation,q5,
author2,bar_chart-describe_the_topic_of_the_visualization-innovation,q4,Yes
author2,bar_chart-describe_the_topic_of_the_visualization-innovation,q3,Yes
author2,bar_chart-describe_the_topic_of_the_visualization-innovation,q1,4
author2,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q3,Yes
author2,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q5,
author2,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q2,4
author2,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q1,4
author2,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation,q4,Yes
author2,100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation,q1,4
author2,100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation,q5,
author2,100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation,q3,Yes
author2,100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation,q4,More than one option could be considered correct
author2,100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-innovation,q2,4
author2,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation,q5,
author2,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation,q2,4
author2,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation,q3,Yes
author2,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation,q1,4
author2,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation,q4,Yes
author2,area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation,q5,
author2,area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation,q1,4
author2,area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation,q4,Yes
author2,area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation,q2,4
