"Pid","trialName","Qid","Answer"
"expert_9","area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q2","4"
"expert_9","area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_9","area_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_9","bubble_chart-make_comparisons-economy","q3","Yes"
"expert_9","bubble_chart-make_comparisons-economy","q1","3"
"expert_9","bubble_chart-make_comparisons-economy","q2","2"
"expert_9","bubble_chart-make_comparisons-economy","q5",""
"expert_9","bubble_chart-make_comparisons-economy","q4","No"
"expert_9","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q2","4"
"expert_9","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q1","3"
"expert_9","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q5",""
"expert_9","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q3","Yes"
"expert_9","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q4","Yes"
"expert_9","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q1","4"
"expert_9","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q4","More than one option could be considered correct"
"expert_9","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q2","2"
"expert_9","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q3","Yes"
"expert_9","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q5",""
"expert_9","scatterplot-locate_value-weather_and_climate","q1","4"
"expert_9","scatterplot-locate_value-weather_and_climate","q3","Yes"
"expert_9","scatterplot-locate_value-weather_and_climate","q4","Yes"
"expert_9","scatterplot-locate_value-weather_and_climate","q2","4"
"expert_9","scatterplot-locate_value-weather_and_climate","q5",""
"expert_9","stacked_area_chart-identify_range-innovation","q1","2"
"expert_9","stacked_area_chart-identify_range-innovation","q2","2"
"expert_9","stacked_area_chart-identify_range-innovation","q3","Yes"
"expert_9","stacked_area_chart-identify_range-innovation","q5",""
"expert_9","stacked_area_chart-identify_range-innovation","q4","Yes"
"expert_9","scatterplot-identify_range-economy","q4","Yes"
"expert_9","scatterplot-identify_range-economy","q1","4"
"expert_9","scatterplot-identify_range-economy","q2","4"
"expert_9","scatterplot-identify_range-economy","q3","Yes"
"expert_9","scatterplot-identify_range-economy","q5",""
"expert_9","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q1","4"
"expert_9","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q4","Yes"
"expert_9","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q2","4"
"expert_9","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q5",""
"expert_9","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q3","Yes"
"expert_9","100_percent_stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q4","Yes"
"expert_9","100_percent_stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q1","3"
"expert_9","100_percent_stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q2","4"
"expert_9","100_percent_stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q3","Yes"
"expert_9","100_percent_stacked_bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q5",""
"expert_9","histogram-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q3","Yes"
"expert_9","histogram-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q4","Yes"
"expert_9","histogram-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q5",""
"expert_9","histogram-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q1","4"
"expert_9","histogram-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q2","4"
"expert_10","line_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q2","3"
"expert_10","line_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q3","Yes"
"expert_10","line_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q5",""
"expert_10","line_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q1","3"
"expert_10","line_chart-estimate_the_average_of_multiple_values_of_the_same_type-energy_and_environment","q4","Yes"
"expert_10","tree_map-describe_trend_or_correlation-education","q4","No"
"expert_10","tree_map-describe_trend_or_correlation-education","q2","1"
"expert_10","tree_map-describe_trend_or_correlation-education","q1","1"
"expert_10","tree_map-describe_trend_or_correlation-education","q5","I don't know what you mean by a ""decreasing trend"" in a squarified treemap"
"expert_10","tree_map-describe_trend_or_correlation-education","q3","No"
"expert_10","area_chart-describe_the_characteristics_of_an_alternative_chart_type-energy_and_environment","q1","4"
"expert_10","area_chart-describe_the_characteristics_of_an_alternative_chart_type-energy_and_environment","q4","Yes"
"expert_10","area_chart-describe_the_characteristics_of_an_alternative_chart_type-energy_and_environment","q5",""
"expert_10","area_chart-describe_the_characteristics_of_an_alternative_chart_type-energy_and_environment","q2","4"
"expert_10","area_chart-describe_the_characteristics_of_an_alternative_chart_type-energy_and_environment","q3","Yes"
"expert_10","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q5",""
"expert_10","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q4","No"
"expert_10","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q1","2"
"expert_10","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q2","1"
"expert_10","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q3","No"
"expert_10","area_chart-retrieve_value-education","q3","Yes"
"expert_10","area_chart-retrieve_value-education","q2","4"
"expert_10","area_chart-retrieve_value-education","q4","Yes"
"expert_10","area_chart-retrieve_value-education","q5","Again, there's a pattern in the wrong answers (they're all multiples of 100)"
"expert_10","area_chart-retrieve_value-education","q1","4"
"expert_10","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q3","Yes"
"expert_10","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q1","3"
"expert_10","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q5",""
"expert_10","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q2","3"
"expert_10","bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q4","Yes"
"expert_10","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q5",""
"expert_10","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q1","3"
"expert_10","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_10","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q2","3"
"expert_10","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_10","bubble_chart-retrieve_value-politics","q3","Yes"
"expert_10","bubble_chart-retrieve_value-politics","q5","The options should be place-value justified"
"expert_10","bubble_chart-retrieve_value-politics","q4","Yes"
"expert_10","bubble_chart-retrieve_value-politics","q2","2"
"expert_10","bubble_chart-retrieve_value-politics","q1","2"
"expert_10","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q1","2"
"expert_10","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q3","Yes"
"expert_10","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q2","3"
"expert_10","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q4","Yes"
"expert_10","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q5","This specific question compares two extremely close values in a challenging color palette; I think you are likely to get a lot of confounding."
"expert_10","stacked_area_chart-identify_labels_of_scales-weather_and_climate","q4","Yes"
"expert_10","stacked_area_chart-identify_labels_of_scales-weather_and_climate","q1","3"
"expert_10","stacked_area_chart-identify_labels_of_scales-weather_and_climate","q3","Yes"
"expert_10","stacked_area_chart-identify_labels_of_scales-weather_and_climate","q5","The question contains a lot of distractors: ""What are the labels for the axes and legend in the stacked area chart?"" would suffice"
"expert_10","stacked_area_chart-identify_labels_of_scales-weather_and_climate","q2","3"
"expert_10","scatterplot-describe_trend_or_correlation-health","q5",""
"expert_10","scatterplot-describe_trend_or_correlation-health","q2","4"
"expert_10","scatterplot-describe_trend_or_correlation-health","q3","Yes"
"expert_10","scatterplot-describe_trend_or_correlation-health","q1","4"
"expert_10","scatterplot-describe_trend_or_correlation-health","q4","Yes"
"expert_10","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q3","No"
"expert_10","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q1","3"
"expert_10","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q5",""
"expert_10","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q4","No"
"expert_10","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q2","3"
"expert_10","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q1","3"
"expert_10","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q2","2"
"expert_10","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q5",""
"expert_10","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q4","No"
"expert_10","area_chart-estimate_the_average_of_multiple_values_of_the_same_type-innovation","q3","No"
"expert_10","tree_map-identify_labels_of_scales-population_and_demography","q3","Yes"
"expert_10","tree_map-identify_labels_of_scales-population_and_demography","q1","3"
"expert_10","tree_map-identify_labels_of_scales-population_and_demography","q2","3"
"expert_10","tree_map-identify_labels_of_scales-population_and_demography","q5",""
"expert_10","tree_map-identify_labels_of_scales-population_and_demography","q4","Yes"
"expert_10","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q5",""
"expert_10","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q4","Yes"
"expert_10","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q3","Yes"
"expert_10","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q2","1"
"expert_10","100_percent_stacked_bar_chart-locate_value-food_and_agriculture","q1","3"
"expert_10","line_chart-locate_value-food_and_agriculture","q4","Yes"
"expert_10","line_chart-locate_value-food_and_agriculture","q5",""
"expert_10","line_chart-locate_value-food_and_agriculture","q2","3"
"expert_10","line_chart-locate_value-food_and_agriculture","q3","Yes"
"expert_10","line_chart-locate_value-food_and_agriculture","q1","3"
"expert_10","stacked_bar_chart-retrieve_value-food_and_agriculture","q2","4"
"expert_10","stacked_bar_chart-retrieve_value-food_and_agriculture","q5",""
"expert_10","stacked_bar_chart-retrieve_value-food_and_agriculture","q1","3"
"expert_10","stacked_bar_chart-retrieve_value-food_and_agriculture","q4","Yes"
"expert_10","stacked_bar_chart-retrieve_value-food_and_agriculture","q3","Yes"
"expert_10","line_chart-identify_range-energy_and_environment","q3","Yes"
"expert_10","line_chart-identify_range-energy_and_environment","q4","Yes"
"expert_10","line_chart-identify_range-energy_and_environment","q1","3"
"expert_10","line_chart-identify_range-energy_and_environment","q2","3"
"expert_10","line_chart-identify_range-energy_and_environment","q5","Max value has a label, min value does not"
"expert_10","100_percent_stacked_bar_chart-make_comparisons-politics","q3","No"
"expert_10","100_percent_stacked_bar_chart-make_comparisons-politics","q1","3"
"expert_10","100_percent_stacked_bar_chart-make_comparisons-politics","q5","Party A does have a bigger percentage in the Environment column than the Economy column (which I think is the intended takeaway), but because these stacked bars are scaled to the relative percentage of attention WITHIN EACH TOPIC, direct comparisons between sections of different topics cannot be made without an understanding of the relative sizes of each ""Issue""."
"expert_10","100_percent_stacked_bar_chart-make_comparisons-politics","q2","1"
"expert_10","100_percent_stacked_bar_chart-make_comparisons-politics","q4","No"
"expert_10","bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q1","3"
"expert_10","bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q5",""
"expert_10","bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q4","No"
"expert_10","bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_10","bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q2","3"
"expert_10","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q5",""
"expert_10","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q2","1"
"expert_10","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q1","2"
"expert_10","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q3","Yes"
"expert_10","bubble_chart-judge_which_task_this_visualization_design_best_supports-innovation","q4","Yes"
"expert_10","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q2","1"
"expert_10","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q3","No"
"expert_10","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q5","I have no idea what this questions is asking"
"expert_10","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q4","No"
"expert_10","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q1","1"
"expert_10","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q1","4"
"expert_10","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q4","Yes"
"expert_10","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q2","4"
"expert_10","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q5",""
"expert_10","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q3","Yes"
"expert_10","area_chart-make_comparisons-food_and_agriculture","q2","4"
"expert_10","area_chart-make_comparisons-food_and_agriculture","q5","You may get some confounding if you're looking primarily for the effect of visType because ""2000"" has a label, but ""2019"" does not"
"expert_10","area_chart-make_comparisons-food_and_agriculture","q1","3"
"expert_10","area_chart-make_comparisons-food_and_agriculture","q3","Yes"
"expert_10","area_chart-make_comparisons-food_and_agriculture","q4","Yes"
"expert_10","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q3","No"
"expert_10","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q2","2"
"expert_10","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q5","The need to translate units make this a poor stimulus to test a person's ability to estimate the difference between two values"
"expert_10","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q1","1"
"expert_10","bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q4","More than one option could be considered correct"
"expert_10","area_chart-identify_range-politics","q3","Yes"
"expert_10","area_chart-identify_range-politics","q4","Yes"
"expert_10","area_chart-identify_range-politics","q2","3"
"expert_10","area_chart-identify_range-politics","q1","3"
"expert_10","area_chart-identify_range-politics","q5","In several of these kinds of questions, I've noticed that the three ""incorrect"" answers are all closely clustered, so you may get participants that figure this out and start being able to eliminate answers based on this feature"
"expert_10","scatterplot-locate_value-weather_and_climate","q3","Yes"
"expert_10","scatterplot-locate_value-weather_and_climate","q5",""
"expert_10","scatterplot-locate_value-weather_and_climate","q4","Yes"
"expert_10","scatterplot-locate_value-weather_and_climate","q2","4"
"expert_10","scatterplot-locate_value-weather_and_climate","q1","4"
"expert_10","choropleth_map-make_comparisons-population_and_demography","q2","4"
"expert_10","choropleth_map-make_comparisons-population_and_demography","q1","3"
"expert_10","choropleth_map-make_comparisons-population_and_demography","q4","No"
"expert_10","choropleth_map-make_comparisons-population_and_demography","q5","Legend text is illegibly small"
"expert_10","choropleth_map-make_comparisons-population_and_demography","q3","Yes"
"expert_10","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q4","No"
"expert_10","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q1","1"
"expert_10","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q2","2"
"expert_10","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q5","This would be an inappropriate use of a line chart"
"expert_10","stacked_bar_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q3","No"
"expert_10","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q5","For estimation questions, I would recommend rounding all values"
"expert_10","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_10","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_10","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q1","4"
"expert_10","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q2","3"
"expert_10","tree_map-describe_the_topic_of_the_visualization-education","q2","4"
"expert_10","tree_map-describe_the_topic_of_the_visualization-education","q1","4"
"expert_10","tree_map-describe_the_topic_of_the_visualization-education","q3","Yes"
"expert_10","tree_map-describe_the_topic_of_the_visualization-education","q4","Yes"
"expert_10","tree_map-describe_the_topic_of_the_visualization-education","q5",""
"expert_10","choropleth_map-identify_range-innovation","q1","4"
"expert_10","choropleth_map-identify_range-innovation","q2","4"
"expert_10","choropleth_map-identify_range-innovation","q5","Legend text is extremely small, and required to answer the question"
"expert_10","choropleth_map-identify_range-innovation","q4","Yes"
"expert_10","choropleth_map-identify_range-innovation","q3","Yes"
"expert_10","pie_chart-describe_trend_or_correlation-health","q5",""
"expert_10","pie_chart-describe_trend_or_correlation-health","q3","Yes"
"expert_10","pie_chart-describe_trend_or_correlation-health","q4","Yes"
"expert_10","pie_chart-describe_trend_or_correlation-health","q2","3"
"expert_10","pie_chart-describe_trend_or_correlation-health","q1","1"
"expert_10","bar_chart-describe_trend_or_correlation-education","q1","4"
"expert_10","bar_chart-describe_trend_or_correlation-education","q3","Yes"
"expert_10","bar_chart-describe_trend_or_correlation-education","q5",""
"expert_10","bar_chart-describe_trend_or_correlation-education","q4","Yes"
"expert_10","bar_chart-describe_trend_or_correlation-education","q2","4"
"expert_10","100_percent_stacked_bar_chart-describe_the_topic_of_the_visualization-weather_and_climate","q4","Yes"
"expert_10","100_percent_stacked_bar_chart-describe_the_topic_of_the_visualization-weather_and_climate","q2","3"
"expert_10","100_percent_stacked_bar_chart-describe_the_topic_of_the_visualization-weather_and_climate","q5",""
"expert_10","100_percent_stacked_bar_chart-describe_the_topic_of_the_visualization-weather_and_climate","q1","4"
"expert_10","100_percent_stacked_bar_chart-describe_the_topic_of_the_visualization-weather_and_climate","q3","Yes"
"expert_10","bubble_chart-make_comparisons-economy","q1","4"
"expert_10","bubble_chart-make_comparisons-economy","q5","""the one with the higher GDP"" and ""the one with the lower unemployment rate"" are relative questions, but it isn't clear which two I am supposed to be comparing.

Did you mean ""-est"" instead of ""-er""?"
"expert_10","bubble_chart-make_comparisons-economy","q3","Yes"
"expert_10","bubble_chart-make_comparisons-economy","q4","More than one option could be considered correct"
"expert_10","bubble_chart-make_comparisons-economy","q2","2"
"expert_10","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q5",""
"expert_10","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q4","Yes"
"expert_10","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q3","Yes"
"expert_10","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q2","4"
"expert_10","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q1","1"
"expert_10","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q4","Yes"
"expert_10","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q5","The chart in this question feels like it's doing a lot of leading... maybe show all 4 alternatives?"
"expert_10","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q2","4"
"expert_10","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q3","Yes"
"expert_10","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q1","3"
"expert_10","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q1","3"
"expert_10","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q4","Yes"
"expert_10","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q2","4"
"expert_10","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q5","It would be a more informative question if the correct answer was a variation rather than an exact copy of the  chart title."
"expert_10","scatterplot-describe_the_topic_of_the_visualization-food_and_agriculture","q3","Yes"
"expert_10","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q4","No"
"expert_10","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q5","Overall comment: why rely so heavily on legends? The Locations could easily be labeled directly, which would focus the user's attention on the actual comparison task."
"expert_10","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q2","1"
"expert_10","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q1","1"
"expert_10","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q3","No"
"expert_10","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q4","Yes"
"expert_10","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q2","3"
"expert_10","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q3","Yes"
"expert_10","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q5",""
"expert_10","line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-energy_and_environment","q1","3"
"expert_10","bubble_chart-identify_labels_of_scales-food_and_agriculture","q3","Yes"
"expert_10","bubble_chart-identify_labels_of_scales-food_and_agriculture","q1","3"
"expert_10","bubble_chart-identify_labels_of_scales-food_and_agriculture","q5",""
"expert_10","bubble_chart-identify_labels_of_scales-food_and_agriculture","q2","4"
"expert_10","bubble_chart-identify_labels_of_scales-food_and_agriculture","q4","Yes"
"expert_10","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q1","1"
"expert_10","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q3","Yes"
"expert_10","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q5","What do you mean ""alternative""?"
"expert_10","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q2","4"
"expert_10","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q4","Yes"
"expert_10","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q4","Yes"
"expert_10","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q3","Yes"
"expert_10","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q5",""
"expert_10","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q1","3"
"expert_10","100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-weather_and_climate","q2","4"
"expert_10","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q1","4"
"expert_10","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q2","2"
"expert_10","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q4","Yes"
"expert_10","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q5","I don't know that the average user is familiar with the statistical terminology used in the question"
"expert_10","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q3","Yes"
"expert_10","bubble_chart-identify_range-health","q5","Color is distracting / causes visual artifacts (maybe labels instead?) and the legend suggests that this is a discrete mapping, when it is actually an interpolation"
"expert_10","bubble_chart-identify_range-health","q1","3"
"expert_10","bubble_chart-identify_range-health","q4","Yes"
"expert_10","bubble_chart-identify_range-health","q2","2"
"expert_10","bubble_chart-identify_range-health","q3","Yes"
"expert_10","bubble_chart-locate_value-population_and_demography","q2","4"
"expert_10","bubble_chart-locate_value-population_and_demography","q3","Yes"
"expert_10","bubble_chart-locate_value-population_and_demography","q5",""
"expert_10","bubble_chart-locate_value-population_and_demography","q4","Yes"
"expert_10","bubble_chart-locate_value-population_and_demography","q1","4"
"expert_10","line_chart-identify_labels_of_scales-health","q2","4"
"expert_10","line_chart-identify_labels_of_scales-health","q1","4"
"expert_10","line_chart-identify_labels_of_scales-health","q5",""
"expert_10","line_chart-identify_labels_of_scales-health","q4","Yes"
"expert_10","line_chart-identify_labels_of_scales-health","q3","Yes"
"expert_10","histogram-retrieve_value-health","q5","This is a histogram, which shows bins (so it is impossible to determine the exact maximum). The largest *bin* is centered at 225."
"expert_10","histogram-retrieve_value-health","q2","3"
"expert_10","histogram-retrieve_value-health","q1","1"
"expert_10","histogram-retrieve_value-health","q3","No"
"expert_10","histogram-retrieve_value-health","q4","No"
"expert_10","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q4","Yes"
"expert_10","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q5",""
"expert_10","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q1","3"
"expert_10","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q3","Yes"
"expert_10","line_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-health","q2","3"
"expert_10","bar_chart-describe_the_topic_of_the_visualization-innovation","q1","4"
"expert_10","bar_chart-describe_the_topic_of_the_visualization-innovation","q4","Yes"
"expert_10","bar_chart-describe_the_topic_of_the_visualization-innovation","q5","Label font is very small"
"expert_10","bar_chart-describe_the_topic_of_the_visualization-innovation","q3","Yes"
"expert_10","bar_chart-describe_the_topic_of_the_visualization-innovation","q2","4"
"expert_10","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q2","4"
"expert_10","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q4","Yes"
"expert_10","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q1","4"
"expert_10","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q5",""
"expert_10","pie_chart-describe_the_characteristics_of_an_alternative_chart_type-innovation","q3","Yes"
"expert_11","choropleth_map-identify_labels_of_scales-population_and_demography","q1","4"
"expert_11","choropleth_map-identify_labels_of_scales-population_and_demography","q3","Yes"
"expert_11","choropleth_map-identify_labels_of_scales-population_and_demography","q5",""
"expert_11","choropleth_map-identify_labels_of_scales-population_and_demography","q2","4"
"expert_11","choropleth_map-identify_labels_of_scales-population_and_demography","q4","Yes"
"expert_11","choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture","q3","Yes"
"expert_11","choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture","q1","4"
"expert_11","choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture","q4","Yes"
"expert_11","choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture","q5",""
"expert_11","choropleth_map-describe_the_topic_of_the_visualization-food_and_agriculture","q2","4"
"expert_11","choropleth_map-describe_trend_or_correlation-politics","q5",""
